isbn,price
9784480064004,902
9784641220041,"2,530"
9784822247911,"2,640"
9784502380617,"2,970"
9784492314715,"3,080"
9784799112205,"1,650"
9784864109826,"1,650"
9784594097295,990
9784323075341,"1,430"
9784767832876,"2,420"
9784300100882,"2,420"
9784300100998,"2,750"
9784300101001,"2,750"
9784806914495,"1,430"
9784041132982,792
9784041012635,638
9784041114520,792
9784297138530,"1,760"
9784065348062,"2,750"
9784892194641,"3,960"
9784502480911,"5,500"
9784802512688,"2,860"
9784924671515,"1,980"
9784532356743,"2,200"
9784406063760,"1,980"
9784788807464,"13,200"
9784641165410,"3,190"
9784867780848,825
9784088677491,528
9784081024216,"1,540"
9784065276600,"1,650"
9784762826757,"3,080"
9784300106044,"1,650"
9784300105726,"2,420"
9784788974951,"1,540"
9784047342392,715
9784758094955,"1,320"
9784047351776,704
9784758091893,701
9784041112236,726
9784877835279,"3,300"
9784046067470,"1,870"
9784839975722,"2,409"
9784065219539,"1,100"
9784766427776,"2,970"
9784260053815,"6,490"
9784788967199,"1,320"
9784300100905,"2,420"
9784403542169,748
9784299047939,"1,430"
9784344032910,"1,650"
9784750515441,"1,870"
9784532119393,"1,100"
9784335359903,"1,650"
9784620328058,"1,540"
9784757591356,"1,540"
9784480805164,"1,980"
9784594621902,"1,430"
9784813283782,"1,980"
9784813294863,"1,760"
9784502349317,"1,870"
9784863135321,"2,640"
9784272111145,"2,420"
9784560098202,"2,750"
9784326504909,"3,080"
2100013899214,"7,315"
9784824008138,726
9784478116982,"1,870"
9784087901665,"2,310"
9784047337206,"4,400"
9784844907510,"2,090"
9784844907503,"2,090"
9784806914501,"1,430"
9784818518018,"1,980"
9784830031915,"13,200"
9784830032103,"5,280"
9784807302178,935
9784299052315,"3,289"
9784010937754,"1,870"
9784828426228,"1,650"
9784166614516,990
2100013909654,"3,300"
9784894825284,"4,180"
9784814362530,"2,750"
9784814342112,"4,400"
9784907192693,"1,540"
9784807301072,"1,100"
9784478015278,"1,980"
9784540171123,"33,000"
9784830032035,"27,500"
9784807302215,"1,324"
9784889651607,838
9784814338382,"4,950"
9784561762058,"3,960"
9784794809513,"2,750"
9784908493201,"1,540"
9784881383322,"1,210"
9784894826434,"5,170"
9784894828445,"4,180"
9784814338399,"5,500"
9784903175706,"1,650"
9784894824607,"3,850"
9784889652536,"2,200"
9784814362493,"8,800"
9784814362479,"8,800"
9784814348787,"4,400"
9784320058187,"3,630"
9784769914914,"2,970"
9784860993757,"1,760"
9784794970527,"1,705"
9784806715849,"2,200"
9784903908915,"1,100"
9784061552432,"4,620"
9784881381908,"2,750"
9784130563130,"12,650"
9784422430249,"3,080"
9784768470107,"2,420"
9784761513399,"1,980"
9784324111673,"2,420"
9784881382912,"1,980"
9784881382783,"1,980"
9784774788081,"1,100"
9784780420456,"1,518"
9784425827237,"4,180"
9784806714675,"3,080"
9784344933699,880
9784794224040,"2,420"
9784866732213,"1,980"
9784865062977,"1,760"
9784889652697,"2,200"
9784860992521,"4,400"
9784805209585,"3,520"
9784320058194,"3,630"
9784829988015,"2,420"
9784863543287,"2,002"
9784908064043,"2,530"
9784910371054,"2,200"
9784883402670,"1,980"
9784788292321,"7,700"
9784540201271,"22,000"
9784140402856,"1,650"
9784259567583,"1,870"
9784866461113,"1,760"
9784562073832,"2,970"
9784405094444,"1,980"
9784540213182,"2,640"
9784569901558,902
9784540191046,"1,980"
9784259547806,"1,980"
9784866733319,"2,420"
9784140402955,"1,650"
9784140402863,"1,650"
9784834777536,"1,540"
9784784512188,"2,860"
9784074419456,"1,650"
9784140402801,"1,320"
9784864900386,"2,530"
9784473045195,"2,750"
9784867422502,"1,980"
9784767826257,"3,080"
9784758094078,770
9784821156177,781
9784829655276,792
9784596773111,693
9784775530177,809
9784821156443,781
9784864955836,770
9784829684795,770
9784253137591,528
9784776754848,726
9784434293849,704
9784813714644,737
9784434330827,"1,320"
9784813715269,748
9784821156009,781
9784596774521,"1,320"
9784829650592,770
9784596523860,693
9784801979864,748
9784434313356,704
9784434315411,748
9784864955676,770
9784781697482,847
9784813715016,726
9784434330636,704
9784864954808,715
9784829655351,770
9784861239632,730
9784596523242,759
9784396701437,770
9784434220753,671
9784086195096,693
9784800230485,748
9784879192745,693
9784408553030,662
9784800226341,704
9784800229052,704
9784540231100,"2,860"
9784047302303,649
9784799730409,682
9784408553085,652
9784299035882,"1,650"
9784881384503,"2,530"
9784286178509,946
9784801908284,704
9784576161129,"1,152"
9784434222450,671
9784861447686,"1,650"
9784796689656,722
9784297137557,"1,298"
9784478111772,"3,520"
9784769829669,792
9784800204332,754
9784798612553,680
9784151820014,"1,166"
9784385325491,"1,980"
9784865283570,"2,530"
9784480439383,"1,034"
9784533155727,"2,530"
9784861345043,628
9784576161136,"1,047"
9784839958190,711
9784801908079,660
9784535540767,"3,080"
9784820728016,"3,740"
9784540221491,"2,420"
9784798182704,"1,980"
9784798071213,"2,530"
9784798612706,701
9784801908338,715
9784576161198,722
9784801907959,726
9784426615376,"2,860"
9784766138238,"4,290"
9784777027675,"2,640"
9784150504892,968
9784813701408,638
9784562060542,924
9784502498619,"2,860"
9784534060761,"1,870"
9784802214032,"1,650"
9784569826950,"1,324"
9784297136956,"1,738"
9784534059420,"1,980"
9784529063999,"1,430"
9784297139254,"1,760"
9784046065391,"1,650"
9784396116910,"1,023"
9784296203260,"1,870"
9784044006327,"1,430"
9784865591392,"1,650"
9784569832760,"1,111"
9784062724012,935
9784046051219,"1,430"
9784838730636,"1,430"
9784434305610,"1,650"
9784571250613,"1,980"
9784022950208,825
9784046042736,"1,540"
9784087803570,"1,870"
9784528021853,"1,540"
9784065278901,"1,100"
9784065191514,990
9784893087867,"1,571"
9784344036079,"1,210"
9784893087508,"1,571"
9784774516110,"1,540"
9784048962872,"1,430"
9784865563160,"2,750"
9784594085551,"1,650"
9784589039705,"2,750"
9784048966733,"1,320"
9784334035501,946
9784167917579,869
9784344830240,"1,320"
9784573601208,"1,699"
9784866672090,"1,540"
9784480879066,"1,320"
9784341088446,"1,650"
9784058011768,"1,320"
9784309288079,"1,650"
9784807916733,"3,080"
9784864942201,"1,430"
9784827214192,"1,650"
9784297138592,"3,278"
9784434328701,"1,980"
9784799108239,"1,430"
9784763139856,"1,650"
9784295408574,"1,518"
9784828425771,"1,870"
9784866809328,"1,430"
9784838730643,"1,320"
9784579116676,"1,540"
9784801493667,"1,210"
9784300107997,"2,750"
9784295018193,"2,640"
9784561652441,"2,999"
9784756252425,"4,389"
9784046065735,"1,760"
9784908762116,"1,540"
9784816367335,"1,320"
9784816368042,"1,320"
9784865136159,"1,870"
9784297140311,"2,530"
9784526083150,"2,640"
9784910499796,"2,860"
9784276963733,"2,200"
9784415237824,"3,080"
9784828310435,"1,980"
9784309290720,"1,870"
9784909242051,"2,035"
9784751113455,"2,860"
9784925253437,"1,026"
9784828310206,"4,950"
9784788934900,"3,300"
9784297138035,"2,860"
9784813299622,"2,200"
9784388063642,"2,420"
9784798181486,"1,980"
9784767906614,"2,310"
9784768313220,"1,760"
9784778035372,"1,430"
9784334951719,"1,485"
9784335359569,"4,620"
9784798184227,"2,860"
9784788977860,"1,870"
9784526083204,"3,850"
9784864666183,"4,510"
9784415332826,"1,540"
9784866676302,"1,650"
9784752290117,"1,650"
9784561652328,"2,970"
9784785730635,"2,750"
9784141992929,"1,430"
9784838755929,699
9784594614522,990
9784904443453,"4,950"
9784839985998,"1,980"
9784046063847,"2,200"
9784828310213,"4,400"
9784046064318,"3,300"
9784798180830,"2,200"
9784297133368,"1,760"
9784815611477,"1,760"
9784800591012,"1,815"
9784866675053,"1,760"
9784074401475,"1,650"
9784300105276,"1,540"
9784801493872,"2,420"
9784867830994,"1,320"
9784299051837,"1,650"
9784864175050,"3,850"
9784297132538,"1,540"
9784065356388,"1,650"
9784874357149,"1,200"
9784890964949,990
9784792354190,"4,950"
9784788977983,"1,100"
9784864666152,"4,510"
9784844968818,"2,860"
9784474056435,"2,750"
9784847149962,"1,540"
9784865564402,"4,400"
9784844958550,"1,650"
9784535408357,"2,860"
9784847149757,"1,760"
9784300103968,"2,200"
9784844916093,"3,960"
9784828421643,"1,430"
9784844971979,"3,190"
9784385324951,"1,870"
9784300103845,"1,760"
9784535408364,"2,860"
9784335355790,"3,520"
9784502289019,"1,650"
9784535408340,"2,860"
9784847150654,"2,970"
9784844981831,"2,420"
9784502377112,"1,870"
9784847149382,"1,650"
9784865561722,"3,850"
9784865563788,"4,180"
9784864662482,"2,530"
9784495522025,"3,520"
9784502351914,"1,760"
9784799104583,"1,760"
9784844981862,"2,750"
9784844923091,"5,500"
9784335356674,"4,180"
9784474029040,"6,600"
9784864869591,"3,300"
9784788910805,"1,650"
9784478016152,"1,760"
9784873788944,"5,940"
9784544043518,"1,045"
9784434008719,"1,650"
9784767822549,"2,420"
9784806916321,"1,540"
2300000033670,715
9784867831083,"2,200"
9784754732165,"3,520"
9784109102612,"1,485"
9784065195031,"2,640"
9784419069148,"5,170"
9784502481413,"3,080"
9784883843695,"2,365"
9784909600424,"3,630"
9784847072956,"1,980"
9784766428827,"3,520"
9784754732073,"2,090"
9784296115068,990
9784864107525,712
9784313121355,"2,640"
9784335359156,"3,080"
9784535540316,"2,860"
9784433705138,"6,600"
9784863102637,"1,980"
9784166614103,"1,100"
9784532114053,946
9784780312867,"1,980"
9784022648402,660
9784433728526,"4,400"
9784560098936,"6,380"
9784313165816,"2,640"
9784761528065,"2,750"
9784534060402,"1,980"
9784833423939,"1,870"
9784006002046,"1,320"
9784121019103,946
9784750351711,"4,180"
9784794219695,990
9784798915739,"3,520"
9784775925416,"1,540"
9784380220012,"3,080"
9784326603213,"6,600"
9784335551901,"1,980"
9784866931166,"1,650"
9784326303250,"5,500"
9784532264239,935
9784166613076,924
9784106037795,"1,540"
9784480071507,814
9784422360119,"2,640"
9784875558316,"2,200"
9784406059602,"2,750"
9784775963159,"5,280"
9784802833974,"3,520"
9784106104794,814
9784750350240,"3,080"
9784846020224,"1,980"
9784560097953,"6,930"
9784562056668,"3,080"
9784589038609,"2,310"
9784750346588,"3,850"
9784798062938,"1,650"
9784000611336,"4,620"
9784883618286,660
9784581023337,"1,518"
9784402342470,"1,496"
9784880654362,"2,970"
9784251099518,"1,430"
9784877409784,"3,080"
9784581023696,"1,518"
9784794809384,"5,940"
9784905217909,"5,280"
9784905217947,"5,280"
9784775924846,"1,650"
9784540092558,"1,760"
9784779514586,"2,750"
9784779514005,"2,420"
9784641281387,"2,420"
9784342002250,"3,960"
9784581023610,"1,518"
9784581023313,"1,518"
9784541041517,"2,860"
9784903966144,"1,571"
9784541042552,"2,860"
9784860993764,"2,200"
9784881384534,"1,452"
9784320058279,"3,850"
9784904074367,"2,420"
9784167921804,935
9784623076772,"3,300"
9784828421933,"1,650"
9784861108259,"4,180"
9784581023306,"1,518"
9784581023757,"1,518"
9784799673379,"2,970"
9784799675489,"2,970"
9784478065921,"1,540"
9784894827394,"4,400"
9784814347995,"4,620"
9784478066430,"1,540"
9784818822726,770
9784889652659,"3,300"
9784320058170,"3,630"
9784909701435,"2,090"
9784777025169,"1,375"
9784415026206,"1,100"
9784150315719,"1,144"
9784479320494,924
9784394904793,990
9784150124380,"1,628"
9784790716747,"3,080"
9784130343244,"4,070"
9784828421162,"1,540"
9784010936979,"1,540"
9784046062390,"1,540"
9784799673713,"2,750"
9784046066695,"1,320"
9784402340575,990
9784905217855,"5,280"
9784894824539,"3,278"
9784875512264,"3,300"
9784830031700,"7,700"
9784802833448,"1,980"
9784881383841,"1,210"
9784861192081,"1,540"
9784824008008,"1,430"
9784867221280,"1,980"
9784480512369,"1,430"
9784286249889,"1,210"
9784569903552,902
9784326303212,"5,280"
9784595318818,"2,640"
9784828422923,"1,760"
9784569842219,"1,012"
9784402341312,"1,496"
9784581052764,"2,750"
9784580640252,"3,520"
9784772241793,"3,080"
9784623078783,"2,750"
9784000248266,"3,080"
9784807300891,"2,970"
9784881383186,"1,980"
9784540961359,"1,760"
9784540181610,"1,980"
9784540121555,"2,750"
9784824201553,"1,430"
9784824007995,"1,430"
9784813715634,671
9784041147825,"1,430"
9784828420516,"1,650"
9784334039516,836
9784541043528,"2,420"
9784569850795,"1,485"
9784385136806,"2,860"
9784581023979,"1,518"
9784402341275,"1,496"
9784761231125,"1,650"
9784046052254,"1,540"
9784865811582,"1,980"
9784881383469,"1,210"
9784883840984,"2,970"
9784814362417,"3,300"
9784860615123,"1,760"
9784881372036,"2,200"
9784061537361,"9,350"
9784065336816,"1,980"
9784434336072,"1,320"
9784152103093,"4,180"
9784434327353,"1,430"
9784480439482,968
9784478066829,"1,760"
9784335356155,"3,080"
9784295403890,"1,628"
9784275021700,"6,600"
9784794432445,"2,750"
9784578211495,"1,760"
9784053054692,"1,980"
9784478118054,"1,210"
9784860140908,"2,750"
9784540920967,"8,010"
9784871124232,"6,050"
9784425840816,"3,740"
9784639027249,"3,080"
9784540171161,"3,300"
9784860993702,"3,666"
9784065281499,"1,760"
9784198949396,913
9784152103208,"1,980"
9784758446303,858
9784862760548,"1,980"
9784828423746,"1,650"
9784299027887,"1,540"
9784594092191,990
9784259551155,"1,320"
9784762008689,"1,430"
9784254450286,"3,520"
9784041145029,814
9784560082768,"2,640"
9784828424170,"1,320"
9784040753928,"1,430"
9784344433557,869
9784584139943,"1,870"
9784867941270,"1,399"
9784896344608,"3,960"
9784166610938,913
9784842916965,"3,080"
9784794431707,"2,860"
9784781620848,858
9784434316852,748
9784781697642,858
9784864956314,880
9784434310546,748
9784829669952,792
9784861239816,779
9784596527509,759
9784396704346,770
9784821127283,712
9784829669808,770
9784434326073,704
9784813714569,726
9784829655290,858
9784596523204,781
9784396704230,748
9784047368019,"1,375"
9784434319594,748
9784864956123,825
9784434326264,704
9784596521309,715
9784776753476,712
9784821129836,763
9784776754152,712
9784829683712,"1,100"
9784596529466,737
9784861239915,760
9784758096157,"1,430"
9784801935839,935
9784434313790,748
9784098627660,770
9784757590281,"1,430"
9784041148945,748
9784910315362,"1,650"
9784065351925,990
9784880735146,"2,970"
2100013881622,"3,300"
9784865936339,"1,760"
9784791714636,"1,760"
9784401654741,"2,200"
9784046067234,"1,760"
9784799330326,"1,760"
9784299052179,"3,850"
9784065351161,550
9784758085045,825
9784761277246,"1,870"
9784344042186,"1,100"
9784847074325,"1,650"
2100013930580,"5,500"
9784334102715,792
9784049157178,"2,640"
9784046830999,"1,078"
9784065352946,550
9784065346624,"1,760"
9784866809311,"1,540"
9784297141561,"3,300"
9784896344684,"2,420"
9784799673126,"2,310"
9784883403622,"2,200"
9784811906744,"3,850"
9784816348808,"1,650"
9784800590992,"1,815"
9784865652413,"1,760"
9784296118328,"1,980"
9784862494450,"4,180"
9784773061017,"1,760"
9784763140647,"1,760"
9784893088338,"1,018"
9784767821344,"1,870"
9784415329611,"1,100"
9784779127175,"1,540"
9784408421193,"1,870"
9784046024732,"1,430"
9784777824786,"1,540"
9784763195975,"2,090"
9784839948719,"1,430"
9784048969536,"1,760"
9784785803575,"2,915"
9784478108116,"1,980"
9784750349381,"2,750"
9784780310160,"1,760"
9784062817349,726
9784834776744,"1,650"
9784767827650,"1,540"
9784907902322,"1,870"
9784802209830,"1,799"
9784863676558,"1,540"
9784046054173,"1,265"
9784847095368,"1,320"
9784571250477,"2,530"
9784140402979,"1,320"
9784074271290,"1,650"
9784775941096,"1,540"
9784087753196,"1,760"
9784391137484,"1,320"
9784816356377,"1,320"
9784023332010,"1,320"
9784867830116,"2,200"
9784789859882,"2,970"
9784540192043,"1,650"
9784344983724,880
9784861107092,"3,960"
9784309617404,"1,562"
9784540230608,"7,700"
9784582857771,880
9784334950842,"1,430"
9784817843593,"3,025"
9784903013138,"4,950"
9784888955157,"6,380"
9784300108611,"1,650"
9784758014793,"1,650"
9784763196606,"1,540"
9784589038722,"2,750"
9784750353197,"2,750"
9784768479902,"1,980"
9784766138405,"2,970"
9784863589056,"3,080"
9784582839579,"2,420"
9784864341523,"1,540"
9784866210797,"1,430"
9784892127267,779
9784811807454,"1,760"
9784867146781,"1,430"
9784526083228,"2,200"
9784259567866,"1,650"
9784766138313,"1,980"
9784576161181,722
9784074547876,"1,760"
9784296118892,"2,420"
9784534060150,"2,200"
9784801907942,880
9784434220685,704
9784434222139,704
9784480430328,"1,045"
9784569765662,693
9784074558063,"1,540"
9784827214390,"1,540"
9784813701248,638
9784434220708,704
9784576161143,680
9784769829676,924
9784796689069,628
9784847149214,"2,750"
9784798065731,"2,750"
9784862809384,"1,650"
9784048975247,"1,870"
9784866366487,"1,280"
9784800225269,660
9784151200823,"1,320"
9784800234469,682
9784087467871,550
9784426615239,"2,200"
9784863589094,"3,080"
9784839985981,"1,320"
9784502246012,"1,760"
9784502200915,"1,760"
9784844981923,"1,980"
9784847147807,"2,420"
9784426614720,"1,870"
9784296117437,990
9784867750001,"4,400"
9784761528683,"3,300"
9784798176734,"1,870"
9784086080064,660
9784344422131,660
9784087467901,523
9784774175720,869
9784046062611,"1,650"
9784263270165,"4,840"
9784788985377,"1,650"
9784426615369,"2,860"
9784010933800,"3,080"
9784385320151,"3,520"
9784865563771,"3,740"
9784335356803,"3,850"
9784385325293,990
9784408415062,"1,210"
9784798612577,712
9784434220661,704
9784419068769,"3,520"
9784426615352,"3,080"
9784300107805,"1,650"
9784867830963,"1,760"
9784847149443,"3,630"
9784864663274,"2,530"
9784847144943,"4,070"
9784847147555,"1,980"
9784844944751,"3,630"
9784861348990,621
9784800236333,715
9784434220760,671
9784479793441,"1,430"
9784867161685,"1,078"
9784844907497,"2,090"
9784864666046,"3,300"
9784502366017,"5,830"
9784534060938,"2,750"
9784906033676,"3,300"
9784908229343,"1,342"
9784844914754,"2,860"
9784385325286,990
9784847149269,"2,640"
9784847149733,"2,420"
9784576161273,680
9784801907379,770
9784862760944,"1,430"
9784813294849,"1,760"
9784788941700,"1,650"
9784300108932,"2,420"
9784890964048,"1,100"
9784890964956,990
9784890964970,990
9784863589032,"2,420"
9784535522732,"2,090"
9784532415709,"2,860"
9784847149252,"3,300"
9784844934752,"2,860"
9784502437014,"1,980"
9784861345111,607
9784300106099,"1,430"
9784844907541,"1,980"
9784806918288,"1,430"
9784419069162,"3,520"
9784385325361,"1,870"
9784300106655,"1,980"
9784839986001,"1,760"
9784471431433,"1,430"
9784844933076,"3,850"
9784864664646,"3,080"
9784864869928,"2,750"
9784434280764,"1,650"
9784344980785,814
9784788973152,990
9784300100523,"1,100"
9784569855585,"1,650"
9784041041413,"1,540"
9784798180274,"2,200"
9784772662482,"1,760"
9784471431488,"1,760"
9784808916206,"3,630"
9784300109410,"1,980"
9784844913061,"3,520"
9784385158426,"2,640"
9784788974944,"1,650"
9784788977839,"1,430"
9784813294948,"1,760"
9784492914786,660
9784798175010,"2,530"
9784295206330,"3,850"
9784799111840,"1,540"
9784479785965,"1,760"
9784478112960,"1,980"
9784335315060,"5,720"
9784300111451,"1,980"
9784844907558,"1,980"
9784471411176,"1,320"
9784750343587,"3,080"
9784771025455,"3,300"
9784254500219,"3,520"
9784799311325,"1,100"
9784591149638,858
9784779126628,"4,950"
9784041041420,"3,520"
9784334101305,"1,100"
9784344949980,"1,760"
9784046024985,"1,870"
9784860636807,"3,520"
9784844907411,"1,980"
9784041062197,"1,760"
9784532134327,"5,280"
9784876982585,"3,960"
9784344949720,"1,760"
9784799111598,"1,540"
9784866365732,"2,200"
9784065164303,"2,090"
9784560092781,"3,080"
9784813287469,"1,650"
9784313130708,"3,850"
9784860638092,"1,320"
9784762823916,"3,300"
9784750350110,"4,180"
9784130331012,"3,080"
9784492733455,"2,750"
9784562092246,"3,520"
9784873787374,"3,960"
9784801304123,"1,100"
9784594093396,"1,650"
9784046063113,"1,650"
9784434328527,"1,650"
9784785728687,"3,850"
9784062579858,"1,276"
9784844907329,"2,090"
9784320074330,"3,190"
9784813294818,"1,760"
9784788977617,"1,430"
9784906279203,"2,420"
9784492914991,781
9784560097298,"2,420"
9784894894051,660
9784794431561,"2,640"
9784492914540,660
9784839971823,"1,540"
9784815605575,"1,540"
9784048964128,"2,200"
9784529059350,"1,650"
9784309287430,"7,590"
9784812222133,"2,750"
9784569856032,"1,210"
9784313121300,"2,640"
9784798178721,"1,980"
9784800591654,"1,815"
9784909991027,"2,200"
9784415234328,"1,760"
9784004317074,836
9784480688385,858
9784798158501,"1,650"
9784780712933,"1,980"
9784830949586,"3,300"
9784766133622,"1,760"
9784391153668,"1,540"
9784262165837,"1,100"
9784528021044,"1,430"
9784087808834,"1,980"
9784799326718,"2,750"
9784479797517,"1,760"
9784163916453,"1,760"
9784313002999,"6,930"
9784908117848,"1,760"
9784534060747,"1,870"
9784813299608,"2,200"
9784535556218,"3,080"
9784065175637,"2,420"
9784040823232,990
9784641161382,"3,740"
9784408339115,"1,980"
9784532263935,935
9784829502624,"1,870"
9784864718936,"2,200"
9784259566463,"1,980"
9784905277293,"3,300"
9784776210559,"1,430"
9784309287751,"1,320"
9784313121409,"2,530"
9784622078760,"6,050"
9784272150489,"3,300"
9784539729434,"5,500"
9784761528447,"2,750"
9784842915258,"2,750"
9784867830604,"3,520"
9784569842936,"1,760"
9784582768206,"2,200"
9784750347912,"5,060"
9784391153675,"1,430"
9784579213535,"1,760"
9784623095643,"3,080"
9784130403153,"4,950"
9784864105750,"1,650"
9784865281811,"2,035"
9784641220478,"2,310"
9784326550920,"3,850"
9784047364080,748
9784866671314,"1,540"
9784309287928,"1,650"
9784074489183,"1,496"
9784391153637,"1,760"
9784322140293,"6,600"
9784065311967,880
9784864106948,712
9784140402641,"2,310"
9784822251598,"2,860"
9784479797623,"1,430"
9784000021937,"3,630"
9784779515866,"3,960"
9784041071106,"1,100"
9784480512345,"1,320"
9784469273014,"1,210"
9784297138936,"3,080"
9784866366487,"1,280"
9784047354906,693
9784758095921,"1,430"
9784758049986,701
9784065176757,"1,210"
9784756250148,"2,530"
9784799319987,"1,540"
9784296201679,"1,980"
9784866670638,"1,540"
9784309419893,990
9784296117628,990
9784798169934,"2,200"
9784416717387,"1,100"
9784806715474,"1,760"
9784861244346,"2,200"
9784641163973,"1,760"
9784793001512,"3,080"
9784492314067,"2,090"
9784762029349,"2,200"
9784297137410,"2,992"
9784297131487,"3,520"
9784621308684,"4,950"
9784798070650,"1,540"
9784798180311,"4,620"
9784047353244,682
9784047371378,748
9784041015773,638
9784041107980,726
9784594093914,"1,980"
9784828424736,"1,540"
9784864106900,712
9784309231464,"3,135"
9784415042169,"1,210"
9784863674257,"1,650"
9784122059504,"1,100"
9784122059498,"1,100"
9784903145730,"2,500"
9784535558960,"1,870"
9784405103078,"1,870"
9784297133320,"1,958"
9784873119823,"4,180"
9784297137236,"3,520"
9784041011058,638
9784041122426,759
9784041015780,638
9784864106924,712
9784065318201,"1,980"
9784864106931,712
9784286172903,"1,980"
9784635047968,968
9784790603863,"4,400"
9784635810135,"1,760"
9784406063807,"1,980"
9784041124260,"1,760"
9784798070766,"2,420"
9784813714538,726
9784758047562,701
9784047362581,748
9784758092432,"1,320"
9784041125823,759
9784881384589,"1,452"
9784895310260,"4,180"
9784881383360,"1,980"
9784815613419,"4,180"
9784798175560,"4,180"
9784297138677,"2,640"
9784041132166,"2,090"
9784101109787,825
9784829683705,"1,100"
9784776754473,803
9784758094313,730
9784047351769,682
9784758095679,789
9784047369221,748
9784758090865,"1,320"
9784906640287,"4,290"
9784416616550,"3,300"
9784562055616,"2,420"
9784881381236,"4,180"
9784866731490,"1,980"
9784875398196,"1,100"
9784872170856,"1,430"
9784798070698,"2,310"
9784815618414,"1,958"
9784781622835,"1,870"
9784938927936,"2,310"
9784022519757,"1,980"
9784120057557,"2,310"
9784865055429,"2,310"
9784434318047,748
9784821156184,770
9784801979871,759
9784813714682,737
9784041099933,693
9784041017166,638
9784767817040,"1,980"
9784801306240,750
9784098252787,990
9784895318716,"1,870"
9784828422077,"1,320"
9784130343268,"4,400"
9784535551282,"3,520"
9784828424750,"1,760"
9784863135536,"2,200"
9784892900150,"11,000"
9784495369415,"2,530"
9784772215763,"3,080"
9784582832617,"2,420"
9784300109427,"3,080"
9784815617547,"1,760"
9784763140890,"1,760"
9784540231063,"2,640"
9784408558615,836
9784758095167,819
9784758092944,701
9784065257647,902
9784758091619,"1,320"
9784166614370,990
9784121022295,"1,034"
9784062884730,880
9784492443644,"3,080"
9784562056460,"2,750"
9784881381618,"2,750"
9784562091195,"2,640"
9784899954408,"6,809"
9784875555155,"1,100"
9784924813137,"11,000"
9784046052230,"1,540"
9784777227440,"1,100"
9784344041615,"1,980"
9784492046074,"1,650"
9784863678019,"4,400"
9784324111581,"7,370"
9784167921675,770
9784774765563,781
9784575247343,"1,430"
9784344853973,"1,540"
9784829655184,770
9784864955607,770
9784861239854,730
9784801976979,715
9784344424296,594
9784537261875,"1,100"
9784865371758,748
9784047369214,726
9784758092630,701
9784047366671,748
9784881381250,935
9784881380512,"4,400"
9784641163386,"2,970"
9784641124615,"2,640"
9784770324528,"2,750"
9784903876382,733
9784495382216,"2,530"
9784580640283,"3,520"
9784065347034,"1,650"
9784890964024,"1,100"
9784140402948,"1,650"
9784806715672,"2,970"
9784259566418,"1,540"
9784867941621,"1,399"
9784801939684,781
9784309420967,858
9784867870013,760
9784861239281,730
9784864955973,825
9784829684450,737
9784408415116,"1,100"
9784295404583,"1,518"
9784866210582,"1,540"
9784341086633,"1,430"
9784758091008,"1,320"
9784004319535,946
9784778314866,"2,750"
9784634344006,801
9784794423627,"2,860"
9784303563202,"2,640"
9784800212146,"1,257"
9784894826861,"4,950"
9784829506004,"4,180"
9784753935505,"1,870"
9784402341930,"1,496"
9784479394266,"1,870"
9784309419619,990
9784259567453,"1,760"
9784297113636,"1,650"
9784861529443,"3,300"
9784120057441,"1,980"
9784022952585,990
9784334102067,858
9784065348499,"1,980"
9784773062267,748
9784829669839,770
9784861239656,730
9784776753469,743
9784434329180,"1,320"
9784865371857,715
9784576101583,"1,430"
9784774506685,"1,430"
9784434326844,"1,320"
9784121024053,946
9784828421605,"1,540"
9784484147383,880
9784883442409,"3,850"
9784875511991,"2,530"
9784794809704,"6,050"
9784829506202,"3,850"
9784010932605,"1,210"
9784767831459,"2,860"
9784087446395,880
9784408558608,814
9784596771483,693
9784864955966,825
9784776754367,726
9784344426948,759
9784040691343,"1,100"
9784872907988,"1,650"
9784584139288,"1,430"
9784299026422,889
9784866577081,"1,452"
9784040732534,682
9784049130836,693
9784534059703,"1,870"
9784894345386,"2,750"
9784198641047,"1,760"
9784828423876,"1,540"
9784309257457,"2,799"
9784864292795,"2,200"
9784478066270,"1,650"
9784326653959,"2,970"
9784903876627,"3,300"
9784799675465,"2,750"
9784046066688,"1,320"
9784802213608,"1,980"
9784788919983,"1,980"
9784761231149,"2,970"
9784540033322,"2,090"
9784816364259,"2,420"
9784140402788,"1,320"
9784106109768,946
9784575527179,880
9784569854540,"2,860"
9784834045185,"5,940"
9784434315442,748
9784813714286,748
9784040823300,946
9784065328989,"1,485"
9784046834690,792
9784106110252,880
9784651200538,"1,870"
9784883356003,"2,200"
9784074560592,"1,870"
9784406063630,"2,310"
9784828422060,"1,870"
9784828422350,"1,760"
9784641243125,"4,070"
9784535526839,"1,870"
9784847150708,"2,860"
9784847147142,"3,520"
9784041148907,748
9784278087000,"1,320"
9784840755818,"5,060"
9784880653686,"2,750"
9784905217497,"5,280"
9784275020314,"6,380"
9784478069158,"1,650"
9784343009005,880
9784581111461,"1,540"
9784140351864,"2,090"
9784578211525,"1,760"
9784581064323,"1,386"
9784910318073,350
9784065308912,"1,980"
9784865180992,"19,800"
9784526082986,"1,980"
9784344433762,957
9784596540331,814
9784575671988,726
9784803019391,"1,430"
9784040753881,"1,430"
9784434320743,748
9784253137850,550
9784434321511,704
9784434322860,704
